Transaction_ID,Customer_ID,Purchase_Date,Customer_City,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Amount,Payment_Method,Sales_Channel,Customer_Age,Customer_Gender
TXN1282,CUST0392,2025-09-06,Rawalpindi,Groceries,Wheat Flour,8.0,45.29,1.2,357.97216,Credit Card,In-Store,26.0,Male
TXN0061,CUST0429,2025-07-07,Islamabad,Fashion,Handbag,1.0,4276.85,15.5,3613.93825,Debit Card,In-Store,39.0,Male
TXN0673,CUST0295,2025-03-15,Faisalabad,Electronics,Tablet,2.0,29288.17,11.2,52015.789919999996,Cash,In-Store,63.0,Male
TXN0136,CUST0247,2025-08-06,Lahore,Home & Kitchen,Vacuum Cleaner,1.0,12795.42,30.0,8956.794,Cash,Online,41.0,Male
TXN0479,CUST0583,2025-10-14,Lahore,Fashion,Jeans,1.0,1624.99,5.0,1543.7404999999999,UPI,In-Store,60.0,Male
TXN0667,CUST0151,2025-10-18,Multan,Groceries,Wheat Flour,6.0,53.31,21.1,252.36953999999997,Credit Card,Online,60.0,Male
TXN0058,CUST0143,2025-03-14,Islamabad,Beauty & Personal Care,Face Wash,1.0,215.28,16.6,179.54352,UPI,In-Store,62.0,Male
TXN1103,CUST0094,2025-02-01,Lahore,Beauty & Personal Care,Moisturizer,2.0,1979.01,1.0,3918.4398,UPI,In-Store,38.0,Female
TXN0707,CUST0408,2025-01-18,Lahore,Groceries,Tea Pack,3.0,321.62,1.3,952.31682,UPI,Online,24.0,Female
TXN0133,CUST0098,2025-02-12,Islamabad,Beauty & Personal Care,Shampoo,5.0,199.48,15.5,842.803,Debit Card,In-Store,33.0,Male
TXN1427,CUST0581,2025-10-15,Quetta,Fashion,T-Shirt,3.0,1056.63,0.6,3150.8706600000005,UPI,In-Store,46.0,Male
TXN0660,CUST0410,2025-03-09,Rawalpindi,Fashion,T-Shirt,2.0,633.41,20.6,1005.85508,Debit Card,In-Store,45.0,Male
TXN1307,CUST0378,2025-05-19,Rawalpindi,Home & Kitchen,Vacuum Cleaner,1.0,11198.2,6.9,10425.524200000002,UPI,In-Store,41.0,Male
TXN1309,CUST0438,2025-04-04,Quetta,,Cooking Oil,4.0,166.97,30.0,467.51599999999996,Cash,In-Store,60.0,Male
TXN0640,CUST0058,2025-04-12,Rawalpindi,Groceries,Coffee Pack,2.0,283.03,6.6,528.70004,Wallet,Online,39.0,Male
TXN0760,CUST0183,2025-08-19,Quetta,Groceries,Cooking Oil,5.0,142.42,1.9,698.5700999999999,Wallet,In-Store,64.0,Male
TXN0823,CUST0087,2025-12-19,Peshawar,Electronics,Tablet,2.0,13590.81,15.7,22914.105659999997,Credit Card,Online,61.0,Female
TXN0197,CUST0146,2025-03-21,Lahore,Beauty & Personal Care,Hair Oil,1.0,207.61,16.6,173.14674,Credit Card,In-Store,57.0,Female
TXN1139,CUST0086,2025-01-18,Lahore,Home & Kitchen,Vacuum Cleaner,1.0,9446.37,5.8,8898.48054,UPI,Online,29.0,Male
TXN0391,CUST0014,2025-01-03,Faisalabad,Beauty & Personal Care,Shampoo,3.0,502.41,15.2,1278.13104,Cash,In-Store,42.0,Male
TXN0992,CUST0285,2025-01-16,Quetta,Electronics,Headphones,2.0,1979.01,0.8,3926.35584,Wallet,Online,60.0,Female
TXN0573,CUST0536,2025-11-25,Karachi,Groceries,Wheat Flour,15.0,36.29,20.8,431.12520000000006,UPI,In-Store,51.0,Female
TXN1088,CUST0509,2025-12-06,Islamabad,Home & Kitchen,Microwave,1.0,9482.82,20.9,7500.910620000001,UPI,Online,50.0,Female
TXN1107,CUST0457,2025-05-11,Rawalpindi,,Hair Oil,2.0,231.61,10.6,414.11868000000004,UPI,Online,45.0,Female
TXN1355,CUST0538,2025-01-31,Multan,Home & Kitchen,Cookware Set,2.0,6144.36,25.5,9155.0964,UPI,Online,58.0,Male
TXN0324,CUST0488,2025-05-23,Islamabad,Home & Kitchen,Microwave,1.0,17738.6,1.8,17419.3052,Cash,Online,41.0,Male
TXN0109,CUST0095,2025-12-18,Lahore,Beauty & Personal Care,Shampoo,3.0,387.77,1.1,1150.51359,Credit Card,In-Store,18.0,Male
TXN0346,CUST0209,2025-04-06,Multan,Fashion,Handbag,1.0,2172.35,6.4,2033.3195999999998,Cash,In-Store,22.0,Female
TXN1120,CUST0552,2025-02-06,Lahore,Fashion,Jeans,1.0,2880.62,5.6,2719.3052799999996,Debit Card,Online,41.0,Male
TXN0110,CUST0096,2025-09-09,Rawalpindi,Home & Kitchen,Microwave,1.0,12564.84,30.0,8795.387999999999,Debit Card,In-Store,22.0,Female
TXN1271,CUST0457,2025-01-13,Quetta,Beauty & Personal Care,Perfume,1.0,1299.81,26.5,955.3603499999999,UPI,In-Store,45.0,Female
TXN1224,CUST0333,2025-08-18,Quetta,Groceries,Wheat Flour,14.0,49.96,1.2,691.04672,Debit Card,In-Store,55.0,Male
TXN0472,CUST0281,2025-06-14,Peshawar,Fashion,T-Shirt,3.0,1490.34,21.1,3527.6347799999994,Wallet,In-Store,36.0,Female
TXN0073,CUST0082,2025-11-05,Karachi,Fashion,Jeans,1.0,1811.73,1.9,1777.30713,UPI,In-Store,21.0,Female
TXN1394,CUST0311,2025-07-18,Islamabad,Home & Kitchen,Vacuum Cleaner,1.0,8379.25,6.7,7817.84025,Wallet,In-Store,49.0,Other
TXN0618,CUST0180,2025-10-17,Peshawar,Groceries,Tea Pack,1.0,83.84,10.4,75.12064000000001,UPI,Online,49.0,Male
TXN1345,CUST0107,2025-02-07,Karachi,Groceries,Coffee Pack,5.0,312.32,11.2,1386.7007999999998,Debit Card,In-Store,50.0,Female
TXN0890,CUST0140,2025-04-16,Lahore,Home & Kitchen,Vacuum Cleaner,1.0,12119.42,6.9,11283.18002,UPI,In-Store,57.0,Male
TXN0591,CUST0513,2025-06-19,Lahore,Fashion,Jeans,1.0,1745.25,30.0,1221.675,Wallet,In-Store,63.0,Female
TXN0521,CUST0270,2025-08-04,Quetta,Beauty & Personal Care,Hair Oil,4.0,253.85,20.8,804.1968,Cash,In-Store,50.0,Female
TXN1230,CUST0394,2025-03-09,Peshawar,Electronics,Smartphone,1.0,17394.95,1.2,17186.210600000002,Debit Card,In-Store,34.0,Male
TXN0785,CUST0429,2025-09-11,Islamabad,Beauty & Personal Care,Face Wash,4.0,325.67,1.0,1289.6532,Wallet,In-Store,39.0,Male
TXN0777,CUST0448,2025-11-12,Rawalpindi,Electronics,Laptop,1.0,75024.28,16.9,62345.17668,Credit Card,In-Store,41.0,Female
TXN0545,CUST0137,2025-03-16,Lahore,Beauty & Personal Care,Hair Oil,4.0,347.89,6.7,1298.32548,Wallet,Online,34.0,Male
TXN0661,CUST0409,2025-03-16,Rawalpindi,Fashion,Jeans,3.0,1732.31,6.8,4843.53876,Cash,In-Store,59.0,Female
TXN0872,CUST0106,2025-07-01,Islamabad,Home & Kitchen,Cookware Set,1.0,6309.74,11.5,5584.1199,UPI,In-Store,31.0,Female
TXN1467,CUST0066,2025-11-24,Peshawar,,Jacket,2.0,2481.29,20.3,3955.1762599999997,UPI,In-Store,30.0,Male
TXN1157,CUST0197,2025-04-18,Rawalpindi,Fashion,Jacket,2.0,5156.12,0.5,10260.6788,Cash,Online,48.0,Female
TXN0698,CUST0497,2025-05-18,Lahore,Groceries,Coffee Pack,2.0,325.45,20.4,518.1164,UPI,In-Store,27.0,Male
TXN0181,CUST0089,2025-07-01,Lahore,Beauty & Personal Care,Moisturizer,2.0,240.55,0.9,476.7701,UPI,In-Store,55.0,Female
TXN1312,CUST0200,2025-03-29,Lahore,Fashion,Jeans,1.0,1003.39,6.6,937.16626,Credit Card,In-Store,28.0,Other
TXN0702,CUST0383,2025-02-17,Karachi,Home & Kitchen,Water Purifier,1.0,7449.84,0.1,7442.39016,Wallet,Online,23.0,Female
TXN1411,CUST0122,2025-06-28,Rawalpindi,Groceries,Tea Pack,2.0,269.03,15.5,454.66069999999996,Debit Card,In-Store,44.0,Female
TXN1024,CUST0298,2025-07-12,Lahore,Fashion,T-Shirt,3.0,867.81,6.6,2431.60362,Credit Card,In-Store,42.0,Male
TXN0650,CUST0284,2025-08-01,Karachi,Home & Kitchen,Vacuum Cleaner,1.0,12058.09,30.0,8440.663,Cash,In-Store,43.0,Female
TXN0590,CUST0253,2025-11-19,Peshawar,Home & Kitchen,Microwave,1.0,14463.72,5.1,13726.070279999998,UPI,In-Store,37.0,Female
TXN0212,CUST0516,2025-10-05,Rawalpindi,Groceries,Wheat Flour,5.0,63.17,1.2,312.0598,UPI,Online,45.0,Male
TXN1050,CUST0577,2025-01-13,Faisalabad,Electronics,Tablet,2.0,32050.75,11.4,56793.929000000004,UPI,In-Store,53.0,Male
TXN0868,CUST0326,2025-11-28,Faisalabad,Groceries,Tea Pack,5.0,183.02,6.3,857.4487,UPI,In-Store,46.0,Male
TXN1072,CUST0162,2025-10-29,Quetta,Fashion,Handbag,2.0,2989.29,30.0,4185.005999999999,Credit Card,In-Store,47.0,Male
TXN0322,CUST0506,2025-11-13,Rawalpindi,Home & Kitchen,Microwave,1.0,6932.06,0.7,6883.535580000001,Debit Card,Online,48.0,Female
TXN0218,CUST0367,2025-11-04,Lahore,Groceries,Rice,6.0,86.55,15.3,439.84709999999995,Cash,In-Store,57.0,Male
TXN0078,CUST0042,2025-01-18,Faisalabad,Groceries,Cooking Oil,8.0,113.54,11.2,806.58816,Debit Card,In-Store,64.0,Female
TXN0011,CUST0554,2025-10-11,Quetta,Fashion,Sneakers,2.0,4675.97,10.3,8388.690180000001,Credit Card,In-Store,39.0,Other
TXN0171,CUST0292,2025-09-21,Rawalpindi,Fashion,T-Shirt,4.0,645.41,15.4,2184.06744,Wallet,Online,53.0,Male
TXN0696,CUST0118,2025-02-23,Peshawar,Beauty & Personal Care,Shampoo,4.0,140.29,10.2,503.92168,UPI,In-Store,60.0,Male
TXN1476,CUST0299,2025-09-15,Peshawar,Fashion,Sneakers,2.0,5412.46,26.2,7988.79096,UPI,In-Store,22.0,Male
TXN1255,CUST0105,2025-09-03,Multan,Beauty & Personal Care,Hair Oil,4.0,354.05,6.0,1331.228,Debit Card,In-Store,36.0,Female
TXN0232,CUST0430,2025-11-13,Peshawar,Groceries,Coffee Pack,3.0,167.68,0.5,500.5248,UPI,In-Store,27.0,Female
TXN1144,CUST0155,2025-03-23,Lahore,Fashion,T-Shirt,1.0,1979.01,21.8,1547.58582,Credit Card,In-Store,48.0,Female
TXN0250,CUST0138,2025-04-23,Rawalpindi,Beauty & Personal Care,Hair Oil,3.0,133.45,5.3,379.13145,UPI,In-Store,18.0,Female
TXN1035,CUST0576,2025-10-15,Lahore,Electronics,Smart Watch,1.0,8164.93,15.4,6907.53078,Debit Card,In-Store,41.0,Male
TXN0352,CUST0226,2025-05-01,Quetta,Beauty & Personal Care,Hair Oil,3.0,254.01,15.7,642.3912899999999,UPI,Online,62.0,Male
TXN1384,CUST0098,2025-08-15,Islamabad,Groceries,Cooking Oil,6.0,132.96,10.2,716.38848,Credit Card,In-Store,33.0,Male
TXN1350,CUST0158,2025-11-29,Karachi,Fashion,Sneakers,1.0,1979.01,17.0,1642.5783,Debit Card,Online,43.0,Male
TXN0617,CUST0460,2025-04-20,Islamabad,Fashion,Jeans,1.0,3422.06,0.1,3418.63794,Debit Card,Online,32.0,Male
TXN0767,CUST0367,2025-03-11,Lahore,Electronics,Headphones,1.0,4440.46,15.1,3769.95054,Credit Card,In-Store,57.0,Male
TXN0463,CUST0365,2025-08-15,Quetta,Fashion,Handbag,1.0,4124.16,15.5,3484.9152,Cash,In-Store,41.0,Female
TXN0511,CUST0010,2025-05-16,Multan,Fashion,Sneakers,1.0,3503.19,11.8,3089.81358,Credit Card,In-Store,27.0,Male
TXN0146,CUST0213,2025-11-21,Islamabad,Groceries,Rice,2.0,64.55,10.1,116.0609,UPI,In-Store,63.0,Male
TXN1389,CUST0186,2025-10-06,Islamabad,Electronics,Headphones,1.0,6200.93,1.7,6095.51419,Credit Card,Online,23.0,Female
TXN0690,CUST0045,2025-11-06,Islamabad,Beauty & Personal Care,Moisturizer,3.0,327.44,26.8,719.05824,UPI,In-Store,27.0,Male
TXN0427,CUST0013,2025-05-09,Lahore,,Laptop,1.0,37417.95,11.4,33152.3037,UPI,In-Store,20.0,Female
TXN0089,CUST0225,2025-11-05,Rawalpindi,Home & Kitchen,Microwave,1.0,7583.82,16.3,6347.65734,Wallet,In-Store,49.0,Female
TXN0334,CUST0113,2025-05-12,Karachi,Electronics,Smartphone,2.0,17080.9,15.0,29037.530000000002,UPI,In-Store,62.0,Female
TXN0754,CUST0587,2025-11-19,Rawalpindi,Electronics,Smart Watch,1.0,1979.01,11.0,1761.3189,Debit Card,In-Store,30.0,Female
TXN1174,CUST0532,2025-11-06,Peshawar,Beauty & Personal Care,Hair Oil,2.0,293.81,15.7,495.36366,Debit Card,In-Store,41.0,Male
TXN0671,CUST0478,2025-03-30,Peshawar,Groceries,Coffee Pack,4.0,415.04,0.2,1656.83968,Wallet,In-Store,38.0,Female
TXN0940,CUST0411,2025-08-01,Quetta,Beauty & Personal Care,Shampoo,2.0,465.54,0.7,924.56244,UPI,Online,44.0,Male
TXN0296,CUST0007,2025-12-09,Faisalabad,Beauty & Personal Care,Hair Oil,1.0,199.86,16.4,167.08296,UPI,In-Store,32.0,Male
TXN0985,CUST0327,2025-08-22,Karachi,Fashion,Jeans,3.0,2887.53,0.9,8584.626690000001,Cash,Online,19.0,Male
TXN0039,CUST0525,2025-12-20,Rawalpindi,Groceries,Tea Pack,2.0,270.97,11.4,480.15884000000005,Credit Card,In-Store,23.0,Male
TXN0325,CUST0137,2025-10-26,Lahore,Groceries,Tea Pack,1.0,280.86,1.3,277.20882,Wallet,In-Store,34.0,Male
TXN0151,CUST0281,2025-10-21,Peshawar,Home & Kitchen,Cookware Set,1.0,5023.53,0.6,4993.38882,Cash,In-Store,36.0,Female
TXN0220,CUST0193,2025-11-30,Lahore,Beauty & Personal Care,Moisturizer,1.0,416.47,16.2,349.00186,UPI,In-Store,41.0,Male
TXN0866,CUST0153,2025-10-17,Rawalpindi,Fashion,Sneakers,2.0,1738.9,26.6,2552.7052,Cash,In-Store,61.0,Male
TXN0672,CUST0138,2025-02-26,Rawalpindi,Electronics,Tablet,1.0,27259.02,20.3,21725.43894,Wallet,In-Store,18.0,Female
TXN0268,CUST0109,2025-05-20,Islamabad,Groceries,Wheat Flour,14.0,56.32,6.7,735.6518400000001,UPI,In-Store,20.0,Male
TXN0238,CUST0243,2025-09-18,Quetta,Fashion,Handbag,2.0,3694.36,1.2,7300.05536,Cash,In-Store,58.0,Female
TXN1115,CUST0061,2025-01-21,Lahore,Electronics,Smartphone,2.0,52361.88,16.1,87863.23464,Credit Card,In-Store,22.0,Female
TXN0182,CUST0482,2025-06-10,Islamabad,Fashion,Jeans,1.0,1596.52,21.5,1253.2682,Cash,Online,46.0,Female
TXN0046,CUST0228,2025-12-19,Rawalpindi,Home & Kitchen,Mixer Grinder,1.0,4240.63,11.2,3765.6794400000003,Debit Card,In-Store,36.0,Male
TXN0882,CUST0186,2025-11-20,Islamabad,Home & Kitchen,Cookware Set,1.0,1229.3,1.6,1209.6312,UPI,In-Store,23.0,Female
TXN1124,CUST0225,2025-01-04,Rawalpindi,Electronics,Headphones,2.0,939.43,15.7,1583.87898,UPI,In-Store,49.0,Female
TXN0509,CUST0126,2025-08-27,Rawalpindi,Beauty & Personal Care,Hair Oil,4.0,1979.01,21.0,6253.671600000001,Debit Card,Online,40.0,Male
TXN0747,CUST0385,2025-11-28,Rawalpindi,Fashion,T-Shirt,4.0,865.19,1.8,3398.46632,Wallet,Online,26.0,Female
TXN0332,CUST0305,2025-11-18,Rawalpindi,Beauty & Personal Care,Hair Oil,2.0,1979.01,10.2,3554.3019600000002,UPI,Online,47.0,Female
TXN0028,CUST0200,2025-07-13,Lahore,Beauty & Personal Care,Perfume,2.0,3215.42,6.6,6006.40456,UPI,In-Store,28.0,Other
TXN0247,CUST0553,2025-10-02,Peshawar,Electronics,Headphones,2.0,2743.83,5.4,5191.32636,Credit Card,In-Store,65.0,Male
TXN1318,CUST0329,2025-10-18,Peshawar,Electronics,Smart Watch,1.0,10374.28,5.5,9803.6946,UPI,In-Store,27.0,Male
TXN0314,CUST0122,2025-12-05,Rawalpindi,Fashion,Jacket,1.0,4958.92,0.4,4939.08432,UPI,In-Store,44.0,Female
TXN0423,CUST0168,2025-03-14,Rawalpindi,Groceries,Tea Pack,3.0,1979.01,20.9,4696.19073,Credit Card,In-Store,51.0,Female
TXN1082,CUST0378,2025-09-12,Faisalabad,Home & Kitchen,Vacuum Cleaner,1.0,14058.77,1.3,13876.00599,UPI,In-Store,46.0,Male
TXN0684,CUST0097,2025-08-26,Lahore,Beauty & Personal Care,Moisturizer,1.0,331.72,20.9,262.39052000000004,UPI,Online,26.0,Female
TXN1066,CUST0344,2025-04-05,Karachi,Home & Kitchen,Water Purifier,1.0,5227.91,1.4,5154.71926,UPI,In-Store,35.0,Male
TXN1368,CUST0325,2025-05-11,Lahore,Fashion,Handbag,2.0,3712.95,6.3,6958.0683,UPI,In-Store,24.0,Female
TXN1134,CUST0369,2025-10-08,Islamabad,Electronics,Smartphone,2.0,29059.68,7.0,54051.004799999995,Debit Card,In-Store,59.0,Male
TXN0051,CUST0505,2025-10-08,Faisalabad,Beauty & Personal Care,Shampoo,5.0,477.41,1.7,2346.47015,UPI,Online,32.0,Female
TXN0310,CUST0227,2025-08-17,Lahore,Fashion,Sneakers,2.0,2655.33,6.9,4944.22446,Credit Card,In-Store,46.0,Female
TXN1191,CUST0417,2025-10-03,Multan,Groceries,Coffee Pack,1.0,403.52,16.6,336.53567999999996,UPI,Online,26.0,Female
TXN1094,CUST0277,2025-03-03,Lahore,Fashion,T-Shirt,3.0,1217.88,1.0,3617.1036000000004,Credit Card,In-Store,58.0,Female
TXN1203,CUST0150,2025-02-21,Islamabad,Electronics,Headphones,2.0,2580.42,16.3,4319.62308,UPI,In-Store,50.0,Male
TXN1303,CUST0490,2025-06-19,Lahore,Groceries,Cooking Oil,6.0,148.15,20.1,710.2311,UPI,Online,26.0,Female
TXN0432,CUST0532,2025-12-14,Peshawar,Groceries,Cooking Oil,7.0,170.12,16.4,995.5422400000002,Debit Card,In-Store,63.0,Male
TXN0494,CUST0466,2025-10-08,Quetta,Home & Kitchen,Cookware Set,2.0,4936.65,6.4,9241.4088,Credit Card,Online,59.0,Male
TXN0518,CUST0536,2025-09-22,Karachi,Beauty & Personal Care,Moisturizer,3.0,678.56,0.4,2027.5372799999998,UPI,In-Store,51.0,Female
TXN0224,CUST0239,2025-03-14,Faisalabad,Home & Kitchen,Microwave,1.0,4022.13,16.3,3366.52281,Cash,Online,32.0,Male
TXN0112,CUST0473,2025-10-07,Multan,,Cooking Oil,4.0,189.51,10.1,681.4779599999999,Debit Card,Online,46.0,Male
TXN1236,CUST0506,2025-12-04,Rawalpindi,Fashion,T-Shirt,1.0,1235.43,26.4,909.27648,Debit Card,In-Store,48.0,Female
TXN0990,CUST0095,2025-05-13,Lahore,Home & Kitchen,Vacuum Cleaner,1.0,1979.01,16.6,1650.49434,Wallet,In-Store,18.0,Male
TXN0951,CUST0111,2025-10-02,Peshawar,Groceries,Wheat Flour,2.0,55.23,11.5,97.7571,Credit Card,In-Store,65.0,Male
TXN0273,CUST0565,2025-11-26,Peshawar,Home & Kitchen,Mixer Grinder,1.0,3481.98,30.0,2437.386,Credit Card,Online,22.0,Female
TXN0474,CUST0339,2025-09-11,Faisalabad,Electronics,Tablet,1.0,33596.35,21.7,26305.94205,Debit Card,In-Store,62.0,Male
TXN0741,CUST0599,2025-06-02,Rawalpindi,Fashion,Handbag,2.0,3180.82,10.3,5706.39108,Cash,Online,28.0,Male
TXN1076,CUST0310,2025-03-25,Islamabad,Groceries,Wheat Flour,11.0,44.18,11.4,430.57828,Cash,In-Store,42.0,Other
TXN1012,CUST0210,2025-07-14,Quetta,Electronics,Tablet,1.0,8202.27,21.6,6430.579680000001,Debit Card,In-Store,18.0,Male
TXN0140,CUST0414,2025-08-09,Quetta,Beauty & Personal Care,Shampoo,2.0,425.88,30.0,596.232,Credit Card,Online,41.0,Female
TXN0451,CUST0141,2025-12-27,Faisalabad,Home & Kitchen,Water Purifier,1.0,10946.96,1.1,10826.54344,Cash,In-Store,64.0,Female
TXN1459,CUST0066,2025-10-13,Peshawar,Groceries,Tea Pack,4.0,244.82,11.1,870.57992,Credit Card,In-Store,30.0,Male
TXN0645,CUST0588,2025-08-24,Multan,Electronics,Smart Watch,1.0,24534.32,16.5,20486.157199999998,Credit Card,In-Store,49.0,Male
TXN0954,CUST0260,2025-04-22,Faisalabad,Home & Kitchen,Water Purifier,1.0,14567.65,20.9,11523.01115,Debit Card,In-Store,36.0,Male
TXN1168,CUST0533,2025-06-29,Quetta,Home & Kitchen,Vacuum Cleaner,1.0,4475.54,21.9,3495.39674,UPI,In-Store,18.0,Female
TXN0101,CUST0342,2025-05-22,Faisalabad,Fashion,Sneakers,2.0,2250.12,6.4,4212.224639999999,Wallet,In-Store,54.0,Male
TXN0541,CUST0289,2025-08-12,Karachi,Fashion,T-Shirt,1.0,408.12,30.0,285.68399999999997,Credit Card,Online,36.0,Male
TXN0935,CUST0497,2025-06-03,Lahore,Groceries,Cooking Oil,3.0,210.51,0.4,629.00388,Cash,In-Store,27.0,Male
TXN1029,CUST0021,2025-06-26,Lahore,Groceries,Coffee Pack,3.0,325.68,21.2,769.90752,Debit Card,In-Store,60.0,Male
TXN0491,CUST0502,2025-08-29,Peshawar,Fashion,Handbag,2.0,1583.83,11.5,2803.3791,Cash,Online,64.0,Male
TXN1018,CUST0146,2025-12-26,Peshawar,Fashion,Sneakers,1.0,1626.72,0.8,1613.70624,UPI,In-Store,57.0,Female
TXN1046,CUST0382,2025-07-23,Quetta,Beauty & Personal Care,Perfume,2.0,890.9,1.6,1753.2912,Cash,In-Store,25.0,Female
TXN0103,CUST0281,2025-05-31,Peshawar,Beauty & Personal Care,Perfume,1.0,2433.3,26.5,1788.4755,Wallet,In-Store,36.0,Female
TXN1343,CUST0154,2025-11-21,Rawalpindi,Electronics,Tablet,2.0,37454.56,21.7,58653.84096,UPI,Online,27.0,Male
TXN0031,CUST0196,2025-04-10,Islamabad,Electronics,Headphones,1.0,3328.76,0.4,3315.4449600000003,Debit Card,In-Store,57.0,Male
TXN0969,CUST0383,2025-02-14,Karachi,Electronics,Tablet,1.0,24176.66,16.7,20139.157779999998,Credit Card,Online,23.0,Female
TXN0345,CUST0383,2025-08-14,Karachi,Groceries,Tea Pack,2.0,243.74,26.8,356.83536,Wallet,In-Store,23.0,Female
TXN1449,CUST0379,2025-04-05,Multan,Electronics,Laptop,1.0,106742.77,16.4,89236.95572000001,UPI,Online,41.0,Male
TXN0188,CUST0135,2025-03-05,Lahore,Beauty & Personal Care,Face Wash,3.0,423.82,30.0,890.0219999999999,UPI,In-Store,45.0,Female
TXN0413,CUST0139,2025-12-31,Multan,Beauty & Personal Care,Face Wash,4.0,114.02,10.5,408.1916,Cash,In-Store,41.0,Male
TXN1392,CUST0332,2025-08-07,Quetta,Fashion,T-Shirt,2.0,612.94,16.5,1023.6098000000001,UPI,In-Store,57.0,Female
TXN0797,CUST0403,2025-08-29,Lahore,Home & Kitchen,Mixer Grinder,1.0,4997.79,1.4,4927.82094,UPI,In-Store,63.0,Female
TXN0780,CUST0097,2025-06-18,Karachi,Beauty & Personal Care,Perfume,1.0,365.28,15.1,310.12271999999996,UPI,Online,26.0,Female
TXN1472,CUST0518,2025-09-03,Multan,Fashion,Jacket,1.0,4613.52,26.0,3414.0048,Debit Card,In-Store,44.0,Male
TXN1373,CUST0087,2025-01-16,Peshawar,Fashion,Handbag,2.0,3324.2,30.0,4653.879999999999,Cash,Online,61.0,Female
TXN0748,CUST0592,2025-10-10,Peshawar,Beauty & Personal Care,Perfume,1.0,1359.56,0.2,1356.84088,UPI,In-Store,51.0,Male
TXN0793,CUST0036,2025-10-20,Lahore,Beauty & Personal Care,Perfume,1.0,1288.45,7.0,1198.2585,Credit Card,In-Store,61.0,Male
TXN0571,CUST0087,2025-11-06,Peshawar,Fashion,Handbag,1.0,4722.56,16.5,3943.3376000000003,UPI,In-Store,61.0,Female
TXN1243,CUST0214,2025-03-11,Faisalabad,Fashion,Jacket,2.0,4941.56,21.5,7758.249200000001,UPI,In-Store,64.0,Female
TXN1475,CUST0357,2025-08-29,Multan,Fashion,T-Shirt,4.0,1339.37,30.0,3750.2359999999994,UPI,In-Store,36.0,Female
TXN0142,CUST0032,2025-10-04,Peshawar,Beauty & Personal Care,Shampoo,3.0,525.73,0.6,1567.72686,Credit Card,Online,65.0,Female
TXN0261,CUST0045,2025-03-06,Islamabad,Fashion,Jacket,1.0,3179.33,1.4,3134.81938,Credit Card,In-Store,27.0,Male
TXN0668,CUST0573,2025-07-13,Multan,,T-Shirt,4.0,826.65,1.1,3270.2273999999998,Credit Card,Online,54.0,Male
TXN1248,CUST0229,2025-12-05,Multan,Beauty & Personal Care,Shampoo,1.0,576.12,16.7,479.90796,UPI,In-Store,37.0,Female
TXN0063,CUST0415,2025-11-30,Lahore,Electronics,Laptop,1.0,55307.45,20.9,43748.19295,Wallet,In-Store,22.0,Male
TXN1108,CUST0045,2025-07-22,Islamabad,Fashion,Jeans,2.0,2856.33,1.9,5604.11946,Cash,In-Store,27.0,Male
TXN0228,CUST0453,2025-12-22,Faisalabad,Fashion,Jeans,3.0,1566.6,6.0,4417.811999999999,Debit Card,Online,63.0,Male
TXN0821,CUST0239,2025-01-06,Faisalabad,Groceries,Tea Pack,6.0,155.2,30.0,651.8399999999999,Cash,Online,32.0,Male
TXN0359,CUST0427,2025-12-08,Faisalabad,Groceries,Tea Pack,3.0,113.37,16.4,284.33196000000004,Debit Card,Online,56.0,Female
TXN1119,CUST0518,2025-11-13,Multan,Electronics,Headphones,2.0,1979.01,6.7,3692.83266,UPI,Online,44.0,Male
TXN0131,CUST0500,2025-06-16,Islamabad,Groceries,Tea Pack,6.0,194.41,6.6,1089.47364,Debit Card,In-Store,56.0,Male
TXN0733,CUST0509,2025-08-12,Islamabad,Beauty & Personal Care,Hair Oil,4.0,93.9,16.2,314.7528,UPI,Online,50.0,Female
TXN0280,CUST0018,2025-11-18,Lahore,Groceries,Tea Pack,1.0,327.32,11.6,289.35088,UPI,Online,23.0,Female
TXN1457,CUST0553,2025-12-27,Peshawar,Groceries,Coffee Pack,2.0,352.88,0.2,704.34848,UPI,Online,65.0,Male
TXN1209,CUST0267,2025-04-17,Faisalabad,Beauty & Personal Care,Hair Oil,1.0,337.89,1.5,332.82165,Cash,Online,37.0,Female
TXN0539,CUST0014,2025-09-28,Faisalabad,Beauty & Personal Care,Shampoo,3.0,421.44,25.6,940.6540799999999,Cash,In-Store,42.0,Male
TXN0763,CUST0563,2025-08-25,Rawalpindi,Beauty & Personal Care,Shampoo,3.0,211.72,5.7,598.95588,Debit Card,Online,57.0,Other
TXN0931,CUST0571,2025-03-16,Multan,Fashion,Sneakers,2.0,1595.15,21.2,2513.9564,Debit Card,Online,61.0,Male
TXN0438,CUST0169,2025-09-09,Faisalabad,Fashion,Sneakers,2.0,3445.9,26.7,5051.6894,Wallet,Online,35.0,Male
TXN0680,CUST0422,2025-11-06,Islamabad,Home & Kitchen,Cookware Set,1.0,4175.28,30.0,2922.6959999999995,UPI,In-Store,54.0,Female
TXN1105,CUST0322,2025-08-11,Lahore,,Tablet,1.0,36398.56,21.7,28500.07248,Debit Card,In-Store,52.0,Male
TXN0798,CUST0408,2025-03-18,Lahore,Fashion,Jacket,2.0,4600.58,0.2,9182.75768,UPI,Online,24.0,Male
